"Plot Title: WestK_Stream_Jan26"
"#","Date Time, GMT-10:00","Abs Pres, psi (LGR S/N: 21652271, SEN S/N: 21652271)","Temp, °F (LGR S/N: 21652271, SEN S/N: 21652271)","Abs Pres Barom., psi (LGR S/N: 10732841, SEN S/N: 10732841)","Sensor Depth, feet (LGR S/N: 21652271)"
140,01/30/26 12:45:00 AM,,,14.3219,
141,01/30/26 01:00:00 AM,,,14.3167,
142,01/30/26 01:15:00 AM,,,14.3130,
143,01/30/26 01:30:00 AM,,,14.3123,
144,01/30/26 01:45:00 AM,,,14.3148,
145,01/30/26 02:00:00 AM,,,14.3189,
146,01/30/26 02:15:00 AM,,,14.3120,
147,01/30/26 02:30:00 AM,,,14.3115,
148,01/30/26 02:45:00 AM,,,14.3109,
149,01/30/26 03:00:00 AM,,,14.3071,
150,01/30/26 03:15:00 AM,,,14.3051,
151,01/30/26 03:30:00 AM,,,14.3029,
152,01/30/26 03:45:00 AM,,,14.2983,
153,01/30/26 04:00:00 AM,,,14.3038,
154,01/30/26 04:15:00 AM,,,14.3048,
155,01/30/26 04:30:00 AM,,,14.3078,
156,01/30/26 04:45:00 AM,,,14.3087,
157,01/30/26 05:00:00 AM,,,14.3097,
158,01/30/26 05:15:00 AM,,,14.3097,
159,01/30/26 05:30:00 AM,,,14.3029,
160,01/30/26 05:45:00 AM,,,14.3075,
161,01/30/26 06:00:00 AM,,,14.3070,
162,01/30/26 06:15:00 AM,,,14.3130,
163,01/30/26 06:30:00 AM,,,14.3146,
164,01/30/26 06:45:00 AM,,,14.3155,
165,01/30/26 07:00:00 AM,,,14.3155,
166,01/30/26 07:15:00 AM,,,14.3180,
167,01/30/26 07:30:00 AM,,,14.3210,
168,01/30/26 07:45:00 AM,,,14.3265,
169,01/30/26 08:00:00 AM,,,14.3281,
170,01/30/26 08:15:00 AM,,,14.3306,
171,01/30/26 08:30:00 AM,,,14.3320,
172,01/30/26 08:45:00 AM,,,14.3397,
173,01/30/26 09:00:00 AM,,,14.3397,
174,01/30/26 09:15:00 AM,,,14.3397,
175,01/30/26 09:30:00 AM,,,14.3403,
176,01/30/26 09:45:00 AM,,,14.3419,
177,01/30/26 10:00:00 AM,,,14.3455,
178,01/30/26 10:15:00 AM,,,14.3468,
179,01/30/26 10:30:00 AM,,,14.3474,
180,01/30/26 10:45:00 AM,,,14.3441,
181,01/30/26 11:00:00 AM,,,14.3392,
182,01/30/26 11:15:00 AM,,,14.3342,
183,01/30/26 11:30:00 AM,,,14.3323,
184,01/30/26 11:45:00 AM,,,14.3326,
185,01/30/26 12:00:00 PM,,,14.3307,
186,01/30/26 12:15:00 PM,,,14.3274,
187,01/30/26 12:30:00 PM,,,14.3241,
188,01/30/26 12:45:00 PM,,,14.3206,
189,01/30/26 01:00:00 PM,,,14.3173,
190,01/30/26 01:15:00 PM,,,14.3947,
191,01/30/26 01:30:00 PM,,,14.3906,
192,01/30/26 01:45:00 PM,,,14.3136,
193,01/30/26 02:00:00 PM,14.7025,68.934,14.3072,0.913
194,01/30/26 02:15:00 PM,14.6990,68.934,14.3065,0.907
195,01/30/26 02:30:00 PM,14.6971,68.934,14.2996,0.919
196,01/30/26 02:45:00 PM,14.6971,68.934,14.3001,0.917
197,01/30/26 03:00:00 PM,14.6971,68.934,14.2988,0.920
198,01/30/26 03:15:00 PM,14.6971,68.934,14.3004,0.917
199,01/30/26 03:30:00 PM,14.6993,69.107,14.3051,0.911
200,01/30/26 03:45:00 PM,14.7012,69.107,14.3054,0.915
201,01/30/26 04:00:00 PM,14.7029,69.107,14.3057,0.918
202,01/30/26 04:15:00 PM,14.7047,69.107,14.3081,0.916
203,01/30/26 04:30:00 PM,14.7012,69.107,14.3093,0.906
204,01/30/26 04:45:00 PM,14.7012,69.107,14.3099,0.904
205,01/30/26 05:00:00 PM,14.7047,69.107,14.3117,0.908
206,01/30/26 05:15:00 PM,14.7064,69.107,14.3136,0.908
207,01/30/26 05:30:00 PM,14.7083,69.107,14.3170,0.904
208,01/30/26 05:45:00 PM,14.7118,69.107,14.3173,0.912
209,01/30/26 06:00:00 PM,14.7136,69.107,14.3191,0.912
210,01/30/26 06:15:00 PM,14.7154,69.107,14.3178,0.919
211,01/30/26 06:30:00 PM,14.7168,68.934,14.3213,0.914
212,01/30/26 06:45:00 PM,14.7186,68.934,14.3238,0.912
213,01/30/26 07:00:00 PM,14.7222,68.934,14.3255,0.917
214,01/30/26 07:15:00 PM,14.7203,68.934,14.3265,0.910
215,01/30/26 07:30:00 PM,14.7239,68.934,14.3274,0.916
216,01/30/26 07:45:00 PM,14.7257,68.934,14.3277,0.920
217,01/30/26 08:00:00 PM,14.7239,68.934,14.3332,0.903
218,01/30/26 08:15:00 PM,14.7257,68.934,14.3326,0.908
219,01/30/26 08:30:00 PM,14.7293,68.934,14.3345,0.912
220,01/30/26 08:45:00 PM,14.7293,68.934,14.3354,0.910
221,01/30/26 09:00:00 PM,14.7310,68.934,14.3348,0.916
222,01/30/26 09:15:00 PM,14.7276,68.934,14.3342,0.909
223,01/30/26 09:30:00 PM,14.7310,68.934,14.3326,0.921
224,01/30/26 09:45:00 PM,14.7293,68.934,14.3336,0.914
225,01/30/26 10:00:00 PM,14.7289,68.763,14.3331,0.915
226,01/30/26 10:15:00 PM,14.7342,68.763,14.3339,0.925
227,01/30/26 10:30:00 PM,14.7360,68.763,14.3318,0.934
228,01/30/26 10:45:00 PM,14.7432,68.763,14.3312,0.952
229,01/30/26 11:00:00 PM,14.7432,68.763,14.3281,0.959
230,01/30/26 11:15:00 PM,14.7486,68.763,14.3290,0.970
231,01/30/26 11:30:00 PM,14.7467,68.763,14.3290,0.965
232,01/30/26 11:45:00 PM,14.7413,68.763,14.3270,0.958
233,01/31/26 12:00:00 AM,14.7413,68.763,14.3270,0.958
234,01/31/26 12:15:00 AM,14.7450,68.763,14.3284,0.963
235,01/31/26 12:30:00 AM,14.7467,68.763,14.3278,0.968
236,01/31/26 12:45:00 AM,14.7503,68.763,14.3294,0.973
237,01/31/26 01:00:00 AM,14.7538,68.763,14.3232,0.995
238,01/31/26 01:15:00 AM,14.7538,68.763,14.3242,0.993
239,01/31/26 01:30:00 AM,14.7538,68.763,14.3226,0.997
240,01/31/26 01:45:00 AM,14.7557,68.763,14.3226,1.001
241,01/31/26 02:00:00 AM,14.7538,68.763,14.3212,1.000
242,01/31/26 02:15:00 AM,14.7521,68.763,14.3181,1.003
243,01/31/26 02:30:00 AM,14.7521,68.763,14.3149,1.010
244,01/31/26 02:45:00 AM,14.7486,68.763,14.3149,1.002
245,01/31/26 03:00:00 AM,14.7503,68.763,14.3159,1.004
246,01/31/26 03:15:00 AM,14.7611,68.763,14.3174,1.025
247,01/31/26 03:30:00 AM,14.7646,68.763,14.3174,1.033
248,01/31/26 03:45:00 AM,14.7624,68.592,14.3154,1.033
249,01/31/26 04:00:00 AM,14.7570,68.592,14.3154,1.021
250,01/31/26 04:15:00 AM,14.7570,68.592,14.3116,1.029
251,01/31/26 04:30:00 AM,14.7535,68.592,14.3126,1.019
252,01/31/26 04:45:00 AM,14.7535,68.592,14.3110,1.023
253,01/31/26 05:00:00 AM,14.7499,68.592,14.3104,1.016
254,01/31/26 05:15:00 AM,14.7482,68.592,14.3099,1.013
255,01/31/26 05:30:00 AM,14.7482,68.592,14.3123,1.007
256,01/31/26 05:45:00 AM,14.7482,68.592,14.3117,1.009
257,01/31/26 06:00:00 AM,14.7460,68.421,14.3194,0.986
258,01/31/26 06:15:00 AM,14.7460,68.421,14.3189,0.987
259,01/31/26 06:30:00 AM,14.7406,68.421,14.3167,0.980
260,01/31/26 06:45:00 AM,14.7424,68.421,14.3238,0.967
261,01/31/26 07:00:00 AM,14.7442,68.421,14.3262,0.966
262,01/31/26 07:15:00 AM,14.7442,68.421,14.3255,0.968
263,01/31/26 07:30:00 AM,14.7492,68.248,14.3287,0.972
264,01/31/26 07:45:00 AM,14.7528,68.248,14.3332,0.970
265,01/31/26 08:00:00 AM,14.7528,68.248,14.3332,0.970
266,01/31/26 08:15:00 AM,14.7528,68.248,14.3363,0.963
267,01/31/26 08:30:00 AM,14.7545,68.248,14.3354,0.969
268,01/31/26 08:45:00 AM,14.7509,68.248,14.3387,0.953
269,01/31/26 09:00:00 AM,14.7563,68.248,14.3412,0.959
270,01/31/26 09:15:00 AM,14.7599,68.248,14.3435,0.962
271,01/31/26 09:30:00 AM,14.7582,68.248,14.3466,0.951
272,01/31/26 09:45:00 AM,14.7582,68.248,14.3480,0.948
273,01/31/26 10:00:00 AM,14.7582,68.248,14.3474,0.949
274,01/31/26 10:15:00 AM,14.7582,68.248,14.3483,0.947
275,01/31/26 10:30:00 AM,14.7531,68.421,14.3452,0.942
276,01/31/26 10:45:00 AM,14.7550,68.421,14.3452,0.947
277,01/31/26 11:00:00 AM,14.7550,68.421,14.3415,0.956
278,01/31/26 11:15:00 AM,14.7499,68.592,14.3397,0.948
279,01/31/26 11:30:00 AM,14.7450,68.763,14.3339,0.950
280,01/31/26 11:45:00 AM,14.7435,68.934,14.3309,0.954
281,01/31/26 12:00:00 PM,14.7350,69.107,14.3278,0.941
282,01/31/26 12:15:00 PM,14.7318,69.278,14.3232,0.944
283,01/31/26 12:30:00 PM,14.7251,69.449,14.3212,0.934
284,01/31/26 12:45:00 PM,14.7219,69.622,14.3193,0.931
285,01/31/26 01:00:00 PM,14.7168,69.793,14.3129,0.934
286,01/31/26 01:15:00 PM,14.7136,69.964,14.3074,0.939
287,01/31/26 01:30:00 PM,14.7052,70.137,14.3046,0.926
288,01/31/26 01:45:00 PM,14.7033,70.137,14.3032,0.925
289,01/31/26 02:00:00 PM,14.7020,70.308,14.2996,0.930
290,01/31/26 02:15:00 PM,14.6948,70.308,14.2968,0.920
291,01/31/26 02:30:00 PM,14.6948,70.308,14.2984,0.916
292,01/31/26 02:45:00 PM,14.6930,70.308,14.2949,0.920
293,01/31/26 03:00:00 PM,14.6930,70.308,14.2922,0.927
294,01/31/26 03:15:00 PM,14.6877,70.308,14.2938,0.911
295,01/31/26 03:30:00 PM,14.6862,70.480,14.2925,0.910
296,01/31/26 03:45:00 PM,14.6881,70.480,14.2914,0.917
297,01/31/26 04:00:00 PM,14.6862,70.480,14.2948,0.905
298,01/31/26 04:15:00 PM,14.6828,70.480,14.2920,0.903
299,01/31/26 04:30:00 PM,14.6828,70.480,14.2948,0.897
300,01/31/26 04:45:00 PM,14.6845,70.480,14.2929,0.905
301,01/31/26 05:00:00 PM,14.6881,70.480,14.2956,0.907
302,01/31/26 05:15:00 PM,14.6899,70.480,14.2952,0.912
303,01/31/26 05:30:00 PM,14.6862,70.480,14.2980,0.897
304,01/31/26 05:45:00 PM,14.6845,70.480,14.2993,0.890
305,01/31/26 06:00:00 PM,14.6899,70.480,14.2988,0.904
306,01/31/26 06:15:00 PM,14.6930,70.308,14.2985,0.912
307,01/31/26 06:30:00 PM,14.6930,70.308,14.3022,0.903
308,01/31/26 06:45:00 PM,14.6945,70.137,14.3051,0.900
309,01/31/26 07:00:00 PM,14.6945,70.137,14.3062,0.897
310,01/31/26 07:15:00 PM,14.6962,70.137,14.3081,0.897
311,01/31/26 07:30:00 PM,14.6977,69.964,14.3109,0.894
312,01/31/26 07:45:00 PM,14.6977,69.964,14.3096,0.897
313,01/31/26 08:00:00 PM,14.7012,69.964,14.3145,0.894
314,01/31/26 08:15:00 PM,14.7009,69.793,14.3164,0.889
315,01/31/26 08:30:00 PM,14.7044,69.793,14.3183,0.892
316,01/31/26 08:45:00 PM,14.7080,69.793,14.3186,0.900
317,01/31/26 09:00:00 PM,14.7094,69.622,14.3204,0.899
318,01/31/26 09:15:00 PM,14.7076,69.622,14.3213,0.893
319,01/31/26 09:30:00 PM,14.7076,69.622,14.3186,0.899
320,01/31/26 09:45:00 PM,14.7054,69.449,14.3190,0.893
321,01/31/26 10:00:00 PM,14.7054,69.449,14.3193,0.892
322,01/31/26 10:15:00 PM,14.7073,69.449,14.3196,0.896
323,01/31/26 10:30:00 PM,14.7068,69.278,14.3199,0.894
324,01/31/26 10:45:00 PM,14.7051,69.278,14.3178,0.895
325,01/31/26 11:00:00 PM,14.7064,69.107,14.3165,0.901
326,01/31/26 11:15:00 PM,14.7047,69.107,14.3175,0.895
327,01/31/26 11:30:00 PM,14.6993,69.107,14.3148,0.889
328,01/31/26 11:45:00 PM,14.6971,68.934,14.3112,0.892
329,02/01/26 12:00:00 AM,14.6971,68.934,14.3084,0.898
330,02/01/26 12:15:00 AM,14.6936,68.934,14.3078,0.892
331,02/01/26 12:30:00 AM,14.6897,68.763,14.3035,0.893
332,02/01/26 12:45:00 AM,14.6897,68.763,14.3023,0.895
333,02/01/26 01:00:00 AM,14.6878,68.763,14.3026,0.890
334,02/01/26 01:15:00 AM,14.6857,68.592,14.3045,0.881
335,02/01/26 01:30:00 AM,14.6857,68.592,14.3009,0.889
336,02/01/26 01:45:00 AM,14.6817,68.421,14.2956,0.892
337,02/01/26 02:00:00 AM,14.6817,68.421,14.2975,0.888
338,02/01/26 02:15:00 AM,14.6764,68.421,14.2909,0.891
339,02/01/26 02:30:00 AM,14.6778,68.248,14.2903,0.896
340,02/01/26 02:45:00 AM,14.6778,68.248,14.2897,0.897
341,02/01/26 03:00:00 AM,14.6742,68.248,14.2875,0.894
342,02/01/26 03:15:00 AM,14.6703,68.077,14.2869,0.886
343,02/01/26 03:30:00 AM,14.6703,68.077,14.2864,0.887
344,02/01/26 03:45:00 AM,14.6700,67.906,14.2852,0.889
345,02/01/26 04:00:00 AM,14.6681,67.906,14.2861,0.883
346,02/01/26 04:15:00 AM,14.6664,67.906,14.2819,0.888
347,02/01/26 04:30:00 AM,14.6678,67.735,14.2813,0.893
348,02/01/26 04:45:00 AM,14.6696,67.735,14.2852,0.888
349,02/01/26 05:00:00 AM,14.6727,67.564,14.2909,0.882
350,02/01/26 05:15:00 AM,14.6745,67.564,14.2887,0.891
351,02/01/26 05:30:00 AM,14.6723,67.392,14.2881,0.888
352,02/01/26 05:45:00 AM,14.6706,67.392,14.2845,0.892
353,02/01/26 06:00:00 AM,14.6706,67.392,14.2845,0.892
354,02/01/26 06:15:00 AM,14.6703,67.221,14.2813,0.899
355,02/01/26 06:30:00 AM,14.6684,67.221,14.2823,0.892
356,02/01/26 06:45:00 AM,14.6752,67.050,14.2884,0.894
357,02/01/26 07:00:00 AM,14.6752,67.050,14.2878,0.895
358,02/01/26 07:15:00 AM,14.6752,67.050,14.2869,0.897
359,02/01/26 07:30:00 AM,14.6767,66.879,14.2914,0.890
360,02/01/26 07:45:00 AM,14.6784,66.879,14.2945,0.887
361,02/01/26 08:00:00 AM,14.6780,66.708,14.2964,0.882
362,02/01/26 08:15:00 AM,14.6798,66.708,14.2971,0.884
363,02/01/26 08:30:00 AM,14.6816,66.708,14.3013,0.879
364,02/01/26 08:45:00 AM,14.6852,66.708,14.3045,0.880
365,02/01/26 09:00:00 AM,14.6852,66.708,14.3020,0.885
366,02/01/26 09:15:00 AM,14.6870,66.708,14.3059,0.880
367,02/01/26 09:30:00 AM,14.6870,66.708,14.3083,0.875
368,02/01/26 09:45:00 AM,14.6906,66.708,14.3099,0.880
369,02/01/26 10:00:00 AM,14.6906,66.708,14.3072,0.886
370,02/01/26 10:15:00 AM,14.6872,66.879,14.3048,0.884
371,02/01/26 10:30:00 AM,14.6855,66.879,14.3042,0.881
372,02/01/26 10:45:00 AM,14.6820,66.879,14.3001,0.882
373,02/01/26 11:00:00 AM,14.6769,67.050,14.2991,0.873
374,02/01/26 11:15:00 AM,14.6756,67.221,14.2952,0.879
375,02/01/26 11:30:00 AM,14.6688,67.392,14.2884,0.879
376,02/01/26 11:45:00 AM,14.6656,67.564,14.2853,0.879
377,02/01/26 12:00:00 PM,14.6646,67.906,14.2830,0.882
378,02/01/26 12:15:00 PM,14.6595,68.077,14.2769,0.884
379,02/01/26 12:30:00 PM,14.6546,68.248,14.2748,0.878
380,02/01/26 12:45:00 PM,14.6478,68.421,14.2697,0.874
381,02/01/26 01:00:00 PM,14.6411,68.592,14.2653,0.868
382,02/01/26 01:15:00 PM,14.6414,68.763,14.2559,0.891
383,02/01/26 01:30:00 PM,14.6369,69.107,14.2578,0.876
384,02/01/26 01:45:00 PM,14.6337,69.278,14.2553,0.875
385,02/01/26 02:00:00 PM,14.6305,69.449,14.2529,0.873
386,02/01/26 02:15:00 PM,14.6305,69.449,14.2489,0.882
387,02/01/26 02:30:00 PM,14.6247,69.278,14.2437,0.881
388,02/01/26 02:45:00 PM,14.6215,69.449,14.2443,0.872
389,02/01/26 03:00:00 PM,14.6198,69.449,14.2437,0.869
390,02/01/26 03:15:00 PM,14.6215,69.449,14.2430,0.875
391,02/01/26 03:30:00 PM,14.6181,69.449,14.2440,0.865
392,02/01/26 03:45:00 PM,14.6201,69.622,14.2440,0.869
393,02/01/26 04:00:00 PM,14.6220,69.622,14.2408,0.881
394,02/01/26 04:15:00 PM,14.6220,69.622,14.2469,0.867
395,02/01/26 04:30:00 PM,14.6237,69.622,14.2459,0.873
396,02/01/26 04:45:00 PM,14.6237,69.622,14.2494,0.865
397,02/01/26 05:00:00 PM,14.6273,69.622,14.2507,0.871
398,02/01/26 05:15:00 PM,14.6327,69.622,14.2540,0.875
399,02/01/26 05:30:00 PM,14.6327,69.622,14.2549,0.873
400,02/01/26 05:45:00 PM,14.6345,69.622,14.2550,0.877
401,02/01/26 06:00:00 PM,14.6362,69.622,14.2559,0.879
402,02/01/26 06:15:00 PM,14.6340,69.449,14.2550,0.876
403,02/01/26 06:30:00 PM,14.6359,69.449,14.2556,0.879
404,02/01/26 06:45:00 PM,14.6372,69.278,14.2584,0.876
405,02/01/26 07:00:00 PM,14.6426,69.278,14.2595,0.885
406,02/01/26 07:15:00 PM,14.6426,69.278,14.2608,0.882
407,02/01/26 07:30:00 PM,14.6423,69.107,14.2611,0.881
408,02/01/26 07:45:00 PM,14.6404,69.107,14.2600,0.879
409,02/01/26 08:00:00 PM,14.6404,69.107,14.2608,0.877
410,02/01/26 08:15:00 PM,14.6458,69.107,14.2642,0.882
411,02/01/26 08:30:00 PM,14.6418,68.934,14.2661,0.868
412,02/01/26 08:45:00 PM,14.6436,68.934,14.2691,0.865
413,02/01/26 09:00:00 PM,14.6472,68.934,14.2679,0.877
414,02/01/26 09:15:00 PM,14.6472,68.934,14.2674,0.878
415,02/01/26 09:30:00 PM,14.6455,68.934,14.2668,0.875
416,02/01/26 09:45:00 PM,14.6436,68.934,14.2685,0.867
417,02/01/26 10:00:00 PM,14.6468,68.763,14.2655,0.881
418,02/01/26 10:15:00 PM,14.6433,68.763,14.2640,0.877
419,02/01/26 10:30:00 PM,14.6468,68.763,14.2633,0.886
420,02/01/26 10:45:00 PM,14.6397,68.763,14.2613,0.874
421,02/01/26 11:00:00 PM,14.6343,68.763,14.2545,0.878
422,02/01/26 11:15:00 PM,14.6343,68.763,14.2555,0.876
423,02/01/26 11:30:00 PM,14.6379,68.763,14.2539,0.888
424,02/01/26 11:45:00 PM,14.6340,68.592,14.2524,0.882
425,02/02/26 12:00:00 AM,14.6340,68.592,14.2524,0.882
426,02/02/26 12:15:00 AM,14.6268,68.592,14.2478,0.876
427,02/02/26 12:30:00 AM,14.6287,68.592,14.2478,0.880
428,02/02/26 12:45:00 AM,14.6250,68.592,14.2442,0.880
429,02/02/26 01:00:00 AM,14.6233,68.592,14.2395,0.887
430,02/02/26 01:15:00 AM,14.6197,68.592,14.2389,0.880
431,02/02/26 01:30:00 AM,14.6179,68.592,14.2368,0.881
432,02/02/26 01:45:00 AM,14.6162,68.592,14.2315,0.889
433,02/02/26 02:00:00 AM,14.6143,68.592,14.2315,0.885
434,02/02/26 02:15:00 AM,14.6108,68.592,14.2285,0.884
435,02/02/26 02:30:00 AM,14.6050,68.421,14.2239,0.881
436,02/02/26 02:45:00 AM,14.6033,68.421,14.2214,0.883
437,02/02/26 03:00:00 AM,14.6015,68.421,14.2189,0.884
438,02/02/26 03:15:00 AM,14.5996,68.421,14.2175,0.883
439,02/02/26 03:30:00 AM,14.5979,68.421,14.2189,0.876
440,02/02/26 03:45:00 AM,14.6015,68.421,14.2189,0.884
441,02/02/26 04:00:00 AM,14.5979,68.421,14.2165,0.881
442,02/02/26 04:15:00 AM,14.6015,68.421,14.2175,0.888
443,02/02/26 04:30:00 AM,14.5979,68.421,14.2165,0.881
444,02/02/26 04:45:00 AM,14.5943,68.421,14.2120,0.884
445,02/02/26 05:00:00 AM,14.5996,68.421,14.2180,0.882
